"Linear Acceleration"
"Time (sec)","Linear Acceleration2 (meter/sec**2)"
3.10833333333338,22.6268425510065
3.11250000000005,23.2085406004121
3.11666666666672,23.7314946461735
3.12083333333338,24.1935748309164
3.12500000000005,24.5928803688934
3.12916666666672,24.927748520043
3.13333333333338,25.1967626271524
3.13750000000005,25.3987587257706
3.14166666666672,25.5328312772154
3.14583333333338,25.5983377060156
3.15000000000005,25.594901794288
3.15416666666672,25.52241605828
3.15833333333339,25.3810430127866
3.16250000000005,25.1712152195611
3.16666666666672,24.8936344414744
3.17083333333339,24.5492693971147
3.17500000000005,24.139352537702
3.17916666666672,23.665375634521
3.18333333333339,23.1290839625169
3.18750000000005,22.5324695107325
3.19166666666672,21.8777627019902
3.19583333333339,21.1674228371178
3.20000000000005,20.4041273287884
3.20416666666672,19.5907594520816
3.20833333333339,18.7303946622538
3.21250000000005,17.8262859109679
3.21666666666672,16.8818470635161
3.22083333333339,15.9006355532414
3.22500000000006,14.8863334245822
3.22916666666672,13.842727282147
3.23333333333339,12.7736873048096
3.23750000000006,11.6831450573349
3.24166666666672,10.5750706767833
3.24583333333339,9.45344941895419
3.25000000000006,8.32225758202027
3.25416666666672,7.18543849835332
3.25833333333339,6.04687832331193
3.26250000000006,4.91038214481071
3.26666666666672,3.77965079658978
3.27083333333339,2.65825824660183
3.27500000000006,1.54963025714096
3.27916666666672,0.457024423780504
3.28333333333339,-0.616488381053903
3.28750000000006,-1.66804036361586
3.29166666666673,-2.6949813838025
3.29583333333339,-3.69489112687185
3.30000000000006,-4.66558880581687
3.30416666666673,-5.60514047449001
3.30833333333339,-6.51186365576894
3.31250000000006,-7.38432927115742
3.31666666666673,-8.22136117655005
3.32083333333339,-9.02203290124007
3.32500000000006,-9.78566209502314
3.32916666666673,-10.5118027089419
3.33333333333339,-11.2002348463929
3.33750000000006,-11.8509529770023
3.34166666666673,-12.4641522523539
3.34583333333339,-13.040213420419
3.35000000000006,-13.5796867081811
3.35416666666673,-14.0832745373316
3.3583333333334,-14.5518137917889
